day: 0, month: 1, year: 2, hour: 3, minute: 4, weekday: 5, thikaroad?: 6, sentiment: 7, rain: 8, demos: 9, accident: 10, text: 11
5,3,2016,10,2,5,0,1,0,0,0,RT @kaggzie: Someone should organise a 10k marathon to help the 47 million Kenyans currently suffering from corruption @dnahinga
5,3,2016,10,0,5,0,1,0,0,0,"RT @Ma3Route: 09:56 national government should devolve these marathons to Ukunda, Isiolo, Bomet, Turkana, Bundalangi et al via @BeingCharlie"
5,3,2016,9,47,5,0,1,0,0,0,"RT @dnahinga: I wish to see a Marathon to address the high cost of living,Traffic Jams (Beyond Mbagathi) and one more Marathon to run away …"
5,3,2016,8,51,5,0,1,0,0,0,RT @sunnysunwords: It's a car that was launched. No sign of it. https://t.co/3ebRPKgeIF
5,3,2016,8,25,5,0,1,0,0,0,"@FauluKenya as sponsors, you could have advertised the #RunForTheBibleLess  so motorists could have known ahead of time?!"
5,3,2016,8,4,5,0,1,0,0,0,Unannounced Run For Bibleless causing traffic disruption the day before the First Lady Half Marathon
5,3,2016,8,1,5,0,0,0,0,0,RT @Ma3Route: 07:58 Langata rd users expect disruptions due to Run for the bibleless. Already bad at nyayo outbound via @Naftali_Kagrass
4,3,2016,18,55,4,0,1,0,0,0,RT @BI_Transport: Ferrari chairman on self-driving Ferrari: 'You'll have to shoot me first' by @MotorAuthority https://t.co/z73NT1ZZnU http…
4,3,2016,18,55,4,0,1,0,0,0,"RT @BI_Transport: Most Americans are ""afraid"" of autonomous cars, survey finds, by @CarConnection https://t.co/7yQMok1Dkv https://t.co/Md8s…"
4,3,2016,18,53,4,0,1,0,0,0,RT @KKaaria: How nice! A driving school for women with women instructors. 😍 #MakeKenyanRoadsSafeAgain 👭 https://t.co/mQvHwJcHLP
4,3,2016,14,52,4,0,1,0,0,0,KAS548B matatu overlapping &amp; driving on pavements near Valley Arcade
3,3,2016,18,15,3,0,1,0,0,0,RT @AmkaKenya: @ntsa_kenya @overlapKE State House Rd https://t.co/3m52xETtlM
3,3,2016,8,45,3,0,0,0,0,0,"RT @NicholasKilatya: Driver of bus that killed two students charged with drunk
driving and denied bail #CDBDD_ODPP https://t.co/MDKYcP8Baw"
2,3,2016,20,14,2,0,0,0,0,0,"@wa_prime @shecyclesnbi Contractor put stones on half a road, so cars drive on pavements &amp; sewers, destroying them https://t.co/9BRBwky6gd"
2,3,2016,17,56,2,0,1,0,0,0,Did some of the contractors and crews who repair Nairobi roads ever attend engineering school?
2,3,2016,16,27,2,0,1,0,0,0,"RT @Ma3Route: 15:34 Avoid this part of South C, near the Mosque, if you would love to get home early.  https://t.co/7RzDglOhnO via @kinyuaj"
2,3,2016,16,18,2,0,0,0,0,0,@observerug: Katosi road Uganda scandal Ex UNRA Director Ssemugooma to plead guilty to corruption &amp; refund Shs 30bn (Kshs 909 million!!!)
2,3,2016,13,26,2,0,0,0,0,0,RT @roomthinker: Since our public health is broken one day you might have a heart attack on the Nakuru Nairobi highway. Your fancy cover wo…
2,3,2016,12,7,2,0,1,0,0,0,RT @RavS82: @overlapKE @BeyondZeroKenya @KenyaAirways @KenyaAirports how many people will miss flights due to road diversions?! Physical no…
2,3,2016,10,43,2,0,0,0,0,0,Map of Nairobi roads closed on Sunday for the #FLHM @BeyondZeroKenya cc @KenyaAirways @KenyaAirports https://t.co/buXMfNKuoO
2,3,2016,3,36,2,0,1,0,0,0,RT @Zuere: @ShikoNguru https://t.co/KzlSGouRiw
2,3,2016,3,35,2,0,1,0,0,0,"RT @ShikoNguru: Has anyone done a pictorial explanation of those yellow boxes of Kidero's? Also, when do they take effect?"
2,3,2016,2,43,2,0,1,0,0,0,RT @TYCOONEWS: Hearing of corruption case against MPs A. Keter &amp; S. Birdi is tomorrow in Naivasha court. https://t.co/d6ZjllqtBA
2,3,2016,2,43,2,0,1,0,0,0,RT @TransportNation: Devices on public buses in Maryland are listening to private conversations https://t.co/honPk5wpN9
2,3,2016,2,43,2,0,1,0,0,0,RT @Ma3Route: 17:36 #KCB180K overlapping CAR SHAME ON THE DRIVER  https://t.co/ATsgwfDVkn via @bukukagunda
1,3,2016,19,5,1,0,0,0,0,0,RT @Daniel_Ngugi: Jeff Koinange is stunting in a black LHD G Wagon without number plates. Dare you drive around in a Fielder enye haina fir…
1,3,2016,9,30,1,0,1,0,0,0,"RT @arabbu: Basic etiquette needed on [Kenyan] roads...
@overlapKE @Ma3Route https://t.co/okawc8izXj"
1,3,2016,1,58,1,0,1,0,0,0,"RT @coldtusker: Wow! What a wonderful, well-researched video about speed limits https://t.co/JTxtsyfo0X cc @ntsa_kenya @carolmusyoka @JBoin…"
1,3,2016,1,57,1,0,0,0,0,0,RT @roomthinker: I’m saddened that Kenyans need yellow *LINES to enforce COMMON FECKING SENSE!
1,3,2016,1,56,1,0,1,0,0,0,RT @coldtusker: Anyone using @KAPSTickets at Westlands Triangle is going to be conned if they come in before &amp; leave after 9.15pm https://t…
1,3,2016,1,31,1,0,1,0,0,0,"RT @ViktaRopta: @tycoontraffic #GSUpassout tomorrow, expect traffic along Eastern Bypass. Report any suspicious activities to 999,911,112 f…"
1,3,2016,1,30,1,0,1,0,0,1,"RT @WSJ: Google self-driving car hits bus, might count as the first accident that was the fault of the computer https://t.co/kueoTCqc7V"
29,2,2016,22,14,0,0,1,0,0,0,RT @GulfKavirondo: @Ma3Route @tycoontraffic @roadsvolunteer @KenyanTraffic @KenyaCarBazaar Why do we do this ?? https://t.co/e9pICNuOM2
29,2,2016,20,22,0,0,1,0,0,0,RT @gerthofhuis1: @rashid_abdi @overlapKE @Ma3Route Apparently African Development Bank. Have already mailed a contemporary of mine who wor…
29,2,2016,20,22,0,0,1,0,0,0,RT @VenturesAfrica: Johannesburg’s “pothole app” is one that every African city should have - https://t.co/uAwlkQVP3k https://t.co/svk7UjZs…
29,2,2016,19,33,0,0,0,0,0,0,"RT @gerthofhuis1: @overlapKE This moron overlapping and then pushed me off the road, and then laughed at me. Car full of kids #dumb https:/…"
29,2,2016,19,18,0,0,0,0,0,0,"RT @denniskioko: What's the news here, given these have been illegal all along? Why do they still happen?  https://t.co/BiYTm69uc6"
29,2,2016,19,17,0,0,1,0,0,0,RT @ThomasBuckleyOO: @overlapKE @PoliceKE  #KOT the hit and run matatu from 22/02/16 night finally arrested at Makongeni Police station htt…
29,2,2016,19,17,0,0,1,0,0,0,@mediamk The drums have decongested Westlands. They should stay
29,2,2016,19,16,0,0,1,0,0,0,Report the car to the African Development Bank @AfDB_Group  https://t.co/F2Kx9WcezX
29,2,2016,16,51,0,0,1,0,0,0,@KideroEvans @county_nairobi @jmueke @Ma3Route @BerylOkundi @WALTERMONGARE Fix the South C roads; don't add Kiosks
29,2,2016,16,45,0,0,1,0,0,0,RT @KideroEvans: @county_nairobi @jmueke @Ma3Route @BerylOkundi @WALTERMONGARE For more information on yellow boxes please go to my FB page…
29,2,2016,16,44,0,0,1,0,0,0,@Ma3Route @ConsumersKenya @pokotembu Waiting for @ntsa_kenya to say the 30 kph Valley Road sign was a mistake.
29,2,2016,16,42,0,0,1,0,0,0,RT @Mejooli: This is how things are done in Narok #CostofCorruption https://t.co/kabWMGlpuB
29,2,2016,16,42,0,0,0,0,0,0,RT @gabe_gk: @GitahiRoy since you bought your car you have a constant weekend with the mech coz of bad roads #CostofCorruption
29,2,2016,16,36,0,0,1,0,0,0,"RT @NationFMKe: Minibus overturned at Cooperative College, Karen, following students' campaign; bus reportedly overloaded - KRCS. https://t…"
29,2,2016,16,21,0,0,1,0,0,0,"RT @Ma3Route: 16:15 @KideroEvans @county_nairobi @jmueke @BerylOkundi @WALTERMONGARE Take care of the ""bus stops"" mushrooming everywhere to…"
29,2,2016,16,20,0,0,1,0,0,0,Are Kidero drums being removed from Westlands roundabout? @county_nairobi you want to bring back traffic?
29,2,2016,15,40,0,0,0,0,0,1,Two accidents within 100M of each other in the inner and outer lanes of Uhuru Higway inbound around Pope's dais / KBC
29,2,2016,13,23,0,0,0,0,0,0,RT @mougendi: That was a move bound to fail... Zero support from the Government and other industry players. https://t.co/MfYELdJpWN
29,2,2016,13,23,0,0,1,0,0,0,RT @KWaneiya: @mediamax @overlapKE That stretch is the most frequently repaired road in Nairobi #monkeybusiness https://t.co/1MzQOUlxKo
29,2,2016,11,13,0,0,1,0,0,0,Signs warning motorists about road closures for the @FirstLadyKenya #FLHM #BeyondZero - may affect Langata Uhuru Mbagathi Ngong Mombasa rds
29,2,2016,11,7,0,0,1,0,0,0,RT @shecyclesnbi: Er ... None not even a mobile cash https://t.co/Km8bXc880W
29,2,2016,10,54,0,0,1,0,0,0,Which Nairobi matatu / bus company still accepts cashless fare payments?
29,2,2016,2,29,0,0,1,0,0,0,"RT @ahmedkanjo88: Why is Hassan Bare, @HonAdenDuale brother getting yearly contract in the same road? Bura-Garissa @kabetes @EACCKenya #Cos…"
29,2,2016,2,16,0,0,0,0,0,0,RT @TomBwana: @MediaMK Same goes to the road that passes right in front of Kilimani Police Station. Terrible place to be during the day. Sa…
29,2,2016,2,16,0,0,1,0,0,0,"RT @MediaMK: Same goes for Argwins - the stretch between Chaka and Timau Plaza, it is fixed and comes apart in days. Where are the road eng…"
29,2,2016,2,16,0,0,1,0,0,0,"RT @MediaMK: Also, the roundabout at DoD Hurlingham - no one can fix that without it coming apart after 5 days?"
29,2,2016,2,16,0,0,0,0,0,0,RT @MediaMK: That stretch always has potholes and there is always a contractor filling up the holes. Am I missing something here?
29,2,2016,2,16,0,0,0,0,0,0,"RT @MediaMK: Is it that Redhill Road (after the swamp all the way to the Limuru road) is so complex, a permanent solution for the road can'…"
28,2,2016,19,57,6,0,0,0,0,0,"RT @TYCOONEWS: MOMBASA
LIKONINAKUMAT 
Drunk Employee  @UN @UNDP verbally abuses guard 2 remove barrier so he could park in entrance https:/…"
28,2,2016,16,35,6,0,0,0,0,0,RT @Ma3Route: 16:13 @ntsa_kenya the speed limit of 50kph is ridiculous for a highway. It has no scientific basis. via @rmobisa
28,2,2016,16,34,6,0,1,0,0,0,RT @Ma3Route: 16:19 Cops shld arrest all motorcyclists that ride on the right side of the rd or on pedestri~more ⇢ https://t.co/IZ8d1izxzz …
28,2,2016,16,34,6,0,1,0,0,0,RT @nickkiriinya: These beautiful gals riskn all 2 avoid footbridge oposite gate ya KU.. Note da distance btwn em en bridge @Ma3Route https…
28,2,2016,15,13,6,0,1,0,0,0,RT @DrivingInHeels: Here's why those who nonchalantly toss rubbish out of their cars do so @StephenGrootes @Radio702 @702JohnRobbie https:/…
28,2,2016,15,9,6,0,1,0,0,0,RT @Wamathai: Street cameras installed in Nairobi &amp; Mombasa are helping in the recovery of stolen cars https://t.co/q17L6aiQpB
28,2,2016,14,52,6,0,0,0,0,0,RT @Ma3RouteCounty: 14:08 overlappers please be careful as you do your act towards Nakuru from naivasha  https://t.co/1iqGAoUmTA via @igaat…
28,2,2016,14,51,6,0,1,0,0,0,"RT @tycoontraffic: Driver hits an electric post while driving top speed in Nyanchwa Estate, Kisii.
Via @SymRob https://t.co/juVrF23ooZ"
28,2,2016,14,50,6,0,1,0,0,0,"@matundura78 @motoristsoffice Charging for parking enabled more visitors &amp; patients to access Aga Khan. Before that, spaces were always full"
28,2,2016,14,45,6,0,1,0,0,0,"RT @sonnienjoki: guys, I'm looking for the person who initially tweeted this. https://t.co/dHZ3MqISdT"
28,2,2016,14,31,6,0,1,0,0,0,RT @ArcherMishale: You guys @ntsa_kenya I demand for a certificate.  https://t.co/eiO10QjocH
28,2,2016,14,15,6,0,1,0,0,0,RT @Ma3Route: 12:43 #KCC291G @JBoinnet @ntsa_kenya @PoliceKE checkout for this  https://t.co/91SRVyfe6C via @NIC_TOSH2
28,2,2016,11,55,6,0,1,0,0,0,Nairobi motorists invited to comment on the @ntsa_kenya instant fine system at KICC on Tuesday March 1
28,2,2016,9,23,6,0,1,0,0,0,RT @crystalsimeoni: All the murram has washed off the road to the mara. All that's left is rocks. Driving at 20kph. @tunajibu #shame https:…
28,2,2016,8,48,6,0,1,0,0,0,RT @rafiq: Statistical PROOF that municipalities use traffic fines for income rather than road safety! https://t.co/mTLIidJrL7
27,2,2016,18,6,5,0,1,0,0,0,RT @BrianOkutoyi1: @motoristsoffice @overlapKE @KAPSTickets In 99% of the cases its the mall and not the supermarket charging the fee
27,2,2016,16,34,5,0,1,0,0,0,"RT @motoristsoffice: #StopSupermarketsParkingFees  Stop charging motorists for bringing you money! Yes shoppers, diners... Have 2 separate …"
27,2,2016,16,33,5,0,0,0,0,0,RT @vancemuriu: Did you know the speed limit going DOWN valley road is 30kph. Now you know
27,2,2016,16,33,5,0,1,0,0,0,RT @motoristsoffice: New traffic regulations issued by NCAJ &amp; signed by IGP &amp; CJ require minor offenders be issued with NTAC without cash b…
27,2,2016,14,41,5,0,0,0,0,0,"RT @Ma3Route: 12:43 this kahama hotel is one of the causes of heavy traffic at ngara coming to town, something should be done. via @kimutai…"
27,2,2016,12,48,5,0,0,0,0,0,Expats in their red plate Land Cruisers should slow down on weekends. The traffic affects everyone
27,2,2016,8,22,5,0,1,0,0,0,RT @WorldBankKenya: Wahba: Persons who walk are able to only reach 8% of the job opportunities #Nairobi #UrbanReviewKE #AfricaLD @WBG_Citie…
27,2,2016,8,22,5,0,1,0,0,0,"RT @museraa: @Ma3Route @JBoinnet @CNjanga I was in a no.33 on mbagathi Rd &amp; the driver shouted  at another motorist ""hi niya polisi utanipe…"
27,2,2016,3,35,5,0,1,0,0,0,RT @Ma3Route: 21:29 KBV 674 E Metro trans 32 seater mini bus Driving at 100km but No headlights on at all..inbound Waiyaki way via @SamMaco…
26,2,2016,17,30,4,0,0,0,0,0,RT @Ma3Route: 17:19 Prado broken down on Valley Road near NPC not helping the gridlock. via @mikemunyi
26,2,2016,17,30,4,0,1,0,0,0,RT @Ma3Route: 17:23 #KTWA471Z tuktuk driven into oncoming traffic on a dual carriageway #nkrumah rd #momba~more ⇢ https://t.co/Y6Lz6CAuOc v…
26,2,2016,17,2,4,0,0,0,0,0,RT @BwanaCollins: I have to deal with crazy and dangerous driving from KACOSE and LOPHA matatus every day. @ntsa_kenya has refused to act #…
26,2,2016,17,2,4,0,0,0,0,0,RT @_ArriveAlive: Sangoma allegedly placed a curse on a taxi driver shortly before he crashed into a tree https://t.co/RGETVV7NZg https://t…
26,2,2016,17,0,4,0,1,0,0,0,RT @Ma3Route: 16:50 overlaping on the roads heck rongai matatus even overlap langata road via the cemetry almost crashing tombstones via @o…
26,2,2016,17,0,4,0,1,0,0,0,RT @Ma3Route: 16:55 In KNH even the overlappers are now stuck  https://t.co/ESxw3S0xvZ via @WillyGakuya
26,2,2016,17,0,4,0,1,0,0,0,RT @Ma3Route: 16:58 #KBM941Y correction: Probox on Naks-NBO rd driving recklessly almost forcing us off the r~more ⇢ https://t.co/Rm08aQQ7o…
26,2,2016,16,59,4,0,1,0,0,0,RT @WanjikuClara: @kenyanpundit Wait till you see the diversion y'all are meant to be using when Ngong rd is being expanded.
26,2,2016,16,13,4,0,1,0,0,0,RT @kenyanpundit: Who's brilliant idea was it to start patching up Riverside Drive on a Friday afternoon?
26,2,2016,16,12,4,0,1,0,0,0,RT @kenyanpundit: The road construction operation outside the new Karen Hub is so Mathogothanio.
26,2,2016,14,28,4,0,0,0,0,0,"RT @Ma3RouteCounty: 13:43 Oil tanker rolled into dry river valley past Kalulu Pri Sch, Nzeeka, Nbi-Msa highway. People scooping oil from ta…"
26,2,2016,14,27,4,0,1,0,0,0,RT @InteriorKE: PS @Karanjakibicho receives task force report on taxi regulation framework today at Harambee House. https://t.co/v72Xqp6aiH
26,2,2016,14,27,4,0,1,0,0,0,RT @FIAFdn: India: #RoadSafety drive to turn expressway into zero fatality corridor @mumbai_connect https://t.co/psLx9t8yJ6 https://t.co/Xx…
26,2,2016,8,45,4,0,1,0,0,0,Michigan says its potholes make it the best place to test driverless cars https://t.co/PVAQWOZRXA via @technology &lt;&lt;I also @county_nairobi
26,2,2016,7,7,4,0,1,0,0,0,RT @RVRConsortium: @Ma3Route @county_nairobi All Nairobi commuter services  will run as per the schedule save for the Nairobi-Ruiru one whi…
26,2,2016,7,7,4,0,1,0,0,0,RT @Ma3Route: 06:27 this driver has just dumped a brown beer bottle out of the window at Cabanas overpass😤😤😤  https://t.co/r7B4UQG3jI via @…
25,2,2016,13,55,3,0,1,0,0,0,RT @Gennex_Elite: #DundorieRd moving slow @KenyanTraffic good job we are sucking the Suns #Energy Gennex Solar Cell 1 @GeNNex_ https://t.co…
25,2,2016,10,42,3,0,1,0,0,0,RT @Ma3Route: 10:29 bodaboda guys trying to block mombasa road  https://t.co/H5vCj7RoCj via @hassanissa_
25,2,2016,9,39,3,0,0,0,0,0,Well done to @NuruMugambi  @Ma3Route &amp; @kilimanispeaks for tackling the Wood Ave Matatu problem - can other @county_nairobi areas emulate?
25,2,2016,9,37,3,0,1,0,0,0,#trafficalert #KIliFest and #Kili5km run is on Saturday 27 February at the corner of Rose Avenue and Denis Pritt rds Kilimani
25,2,2016,7,56,3,0,1,0,0,0,"RT @PublicSpace13: @KenyaTrafficLaw @OverlapKE 11CD1K car frm #Slovakia Embassy,double parked @ Barclays Plaza,23Feb @ 1630 creating traffi…"
25,2,2016,7,48,3,0,1,0,0,0,RT @Ma3Route: 07:30 overlapping on wanyee road meaning we are now completely stuck. via @MercyOj_Kinyua
25,2,2016,7,10,3,0,0,0,0,0,"Matatu driver James - if you don't keep up with other matatu drivers, you're going to lose your job #MorningExpressKTN"
25,2,2016,7,9,3,0,1,0,0,0,"Matatu driver James - passengers pay a premium to be driven fast, and overlap (they always return to the same matatu) #MorningExpressKTN"
25,2,2016,7,7,3,0,0,0,0,0,"Matatu driver James - University of California, Berkeley has an app in some matatus to track bad driving #MorningExpressKTN"
25,2,2016,7,1,3,0,1,0,0,0,RT @ntsa_kenya: NTSA wish to clarify that it does not have a requirement pegging the renewal of driving license to the repayment of HELB lo…
25,2,2016,5,58,3,0,1,0,0,0,RT @Ma3Route: 05:50 Langata rd...cops hav stopped infront of the lorry and are demanding he parks aside. There's no space off course via @K…
25,2,2016,5,57,3,0,0,0,0,0,RT @MsMathenge: #CostofCorruption We use devolution funds to buy second hand ambulances n fire engines (and launch them) that break down af…
25,2,2016,5,55,3,0,1,0,0,0,"RT @shecyclesnbi: @kenyanpundit I prefer to walk or cycle, but there are no properly paved footpaths and drainage in Nairobi #CostofCorrupt…"
25,2,2016,5,54,3,0,1,0,0,0,RT @MauriceJOduor: @ggtuiki @kenyanpundit I know someone who bribed 6k and was given a driver's licence for big trucks !!!  Without any tes…
25,2,2016,5,51,3,0,1,0,0,0,RT @BI_Transport: Using a phone may be the single most important factor in causing car crashes — via @DigitalJournal https://t.co/xtY7CXmtKw
24,2,2016,19,31,2,0,0,0,0,0,"RT @Lamzana: This story of Ruto's pilot....
If only we acted this fast to arrest the likes of Pastor Ng'ang'a, the CMC director... I mean, …"
24,2,2016,19,27,2,0,1,0,0,0,RT @Ma3Route: 18:54 #KCD206Q @ntsa_kenya you should check out this matatu being driven by a lunatic.  https://t.co/pOwznAijK8 via @akolenge
24,2,2016,19,25,2,0,0,0,0,0,"RT @Camundih: #CostofCorruption No road in Kajiado County has seen a single granule of ballast. Magadi Road is horrible.
Ngong-Kiserian-Isi…"
24,2,2016,18,6,2,0,0,0,0,0,RT @Buggz79: Watching sleepy kids get carted off at 6am because all the local public schools are run down and dilapidated. #CostOfCorruption
24,2,2016,18,5,2,0,1,0,0,0,RT @Buggz79: Ever driven though a road you perennially see being 'repaired' only to pick up 3 punctures? Or a damaged under body? #CostOfCo…
24,2,2016,2,0,2,1,1,0,0,0,"Nairobi light rail to be built on Waiyaki, Ngong, and either Thika or #Langata road reserves https://t.co/QtzTRYt3sb via @BD_Africa"
24,2,2016,1,30,2,0,1,0,0,0,RT @ThomasBuckleyOO: @overlapKE  the car that rammed into me.@PoliceKE from Makongeni were very helpful.Very appreciated #KOT https://t.co/…
24,2,2016,1,29,2,0,0,0,0,0,RT @ThomasBuckleyOO: @overlapKE  the car behind me rammed me in consequently. https://t.co/mxoIvari6Y
24,2,2016,1,29,2,0,1,0,0,0,"RT @ThomasBuckleyOO: @overlapKE the idiot drove perpendicularly at speed from the left,taking me out after shooting furiously n stopping. h…"
24,2,2016,1,28,2,0,1,0,0,0,RT @moseskemibaro: The #Kibo. #Kenya's first locally manufactured motorcycle at the #StartupSafaris event this… https://t.co/aGCr2zSp5P
23,2,2016,17,28,1,0,1,0,0,0,Johannesburg Roads Agency (JRA) urges road users to use alternative routes or public transport https://t.co/iiIiiWy1ij via @businesstechSA
23,2,2016,15,14,1,0,1,0,0,0,"RT @KResearcher: Meanwhile,law breaking level 999. This is aerodrome drive and the guy is on the pedestrian path. https://t.co/sDMWggd89u"
23,2,2016,15,14,1,0,1,0,0,0,cc @ntsa_kenya @MyRideKenya @SafeWayRightWay @TransportKE  https://t.co/OrjrxrkL8g
23,2,2016,14,25,1,0,0,0,0,0,"RT @PRSA_Roadsafety: @KeNHAKenya ,HOW DIFFICULT IS IT TO MARK BUMPS...."
23,2,2016,14,25,1,0,1,0,0,0,RT @Ma3Route: 14:18 @sasha9041 overturned trailer at MsA Rd and enterprise Rd via @Smokinkaj
23,2,2016,10,17,1,0,0,0,0,0,"RT @Buggz79: Got stopped by cops on Ngong road on Friday night.  The chap who flagged me down was so drunk,  he was using his G3 to prop hi…"
23,2,2016,8,24,1,0,1,0,0,0,RT @NonieMG: Lemon face for my Uber that is taking 67000 years to come and… https://t.co/smL5ObBGKy
23,2,2016,8,22,1,1,1,0,0,0,RT @Ma3Route: 08:11 @ntsa_kenya insanity by matatus at pangani exit on thika road matatus using the exit ~more ⇢ https://t.co/Kotyx8oA1v vi…
23,2,2016,8,22,1,0,0,0,0,0,RT @Ma3Route: 08:14 guy in blue intentionally directing people to the wrong route so~more ⇢ https://t.co/NEs9iauCj6 https://t.co/yYmBPMEtaR…
23,2,2016,8,22,1,0,0,0,0,0,RT @Ma3Route: 08:18 @CapitalFMKenya @ntvkenya man lying dead on the road at Pangani ran over all night till now. via @kotwomanvoice
23,2,2016,8,21,1,0,1,0,0,1,RT @Ma3Route: 08:19 Wooiye! What is the right protocol for a hit n run accident? That body close to pionee~more ⇢ https://t.co/E467XsfR7e v…
23,2,2016,7,28,1,0,1,0,0,0,RT @Ma3Route: 07:21 Mombasa Rd ukijaribu kuoverlap utaona cops everywhere via @pkarnet
23,2,2016,7,12,1,0,1,0,0,0,@Ma3Route @munenew The red plates are for a Kenya mission to @UNEP vehicle (the overlappers are not foreigners)
23,2,2016,6,45,1,0,1,0,0,0,RT @Ma3Route: 06:21 overlappers on Kiambu road@NTSA  https://t.co/Ne1YODczzz via @CiikuMugambi
23,2,2016,6,44,1,0,0,0,0,0,@Ma3Route @PeterCNgugi Shame :(
23,2,2016,6,44,1,0,1,0,0,0,RT @Ma3Route: 06:34 Lol. Of course there's traffic on langata rd! 😂 4 lanes after the cemetery via @OuttaNames
22,2,2016,21,52,0,0,0,0,0,0,@citizentvkenya #mondayspecialKE What happened to @CitizenRoadHog ? Fatal careless driving is not only about drunk driving
22,2,2016,21,46,0,0,0,0,0,0,RT @wafula_wa_baro: #MondaySpecialKE. Force has never solved an issue and NTSA and police are not engaging people to know the limit and bei…
22,2,2016,21,45,0,0,0,0,0,1,RT @citizentvkenya: Wangechi: I was involved in a terrible road accident. We were at a party with friends and we had been drinking #MondayS…
22,2,2016,21,45,0,0,0,0,0,0,RT @edgonteddeo: #MondaySpecialKE alcoblow points should not just be placed in the dark of night. Try  during the day especially for PSV ve…
22,2,2016,21,44,0,0,1,0,0,0,@Ma3Route @MainaKahuthu There's no good reason to overlap. It creates more chaos on the road
22,2,2016,21,43,0,0,0,0,0,0,RT @Ma3RouteCounty: 21:15 Kericho Kisumu road.tractors without headlights no reflectors no chevrons..very dangerous via @stevewanjohi
22,2,2016,20,46,0,0,1,0,0,0,RT @sunnysunwords: What brainless thugs don't grasp is that with every attack they make more Kenyans aware of Uber https://t.co/V7xwTFqdcL
22,2,2016,20,46,0,0,1,0,0,0,"RT @MrsMwiti: ""Madam , TAXI?""
""Mi hutumia UBER..""
#FamousLastWords"
22,2,2016,20,42,0,0,1,0,0,0,RT @Ma3Route: 20:24 What's up with the choppers all over with floodlights..?? Simba zime enda out tena nini?? via @Gamesis
22,2,2016,20,42,0,0,0,0,0,0,RT @Ma3Route: 20:30 The traffic on Waiyaki way is caused by a crowd protecting the body of a man knocked down at Kangemi.Grisly scene. via …
22,2,2016,20,10,0,0,1,0,0,0,Uhuru Highway from Laico to Parliament is not moving
22,2,2016,20,9,0,0,1,0,0,0,RT @TYCOONEWS: Police boss informs press that identities of 4 individuals attacked uber driver last night and burnt vehicle is now known an…
22,2,2016,20,9,0,0,1,0,0,0,RT @K24Tv: Polisi watoa onyo kali kwa madereva wa teksi wanaozua fujo na hasara. https://t.co/NarJ2FdPcR https://t.co/1CSe8Ffnxp
22,2,2016,13,22,0,0,1,0,0,0,"RT @citizentvkenya: Excise tax pushed cost of cars by up to Sh200,000 #PowerBreakfast https://t.co/FEeB661MEZ"
22,2,2016,12,24,0,0,1,0,0,0,"RT @RwandaYouthICT: Smart Kigali: 487 buses connected to 4G Internet https://t.co/AaTZ4QjxWu
@YouthConnekt @RwandaYouth https://t.co/PsxzAy…"
22,2,2016,12,0,0,0,0,0,0,0,RT @Ma3Route: 11:45 @KideroEvans South C jam is pathetic. These rocks you've put o~more ⇢ https://t.co/rX1zXoQYTg https://t.co/LcL5j6hhru v…
22,2,2016,11,56,0,0,1,0,0,0,RT @Mwirigi: Peugeot is back tumishi-ing kwa wote https://t.co/ow70JAaBxH
22,2,2016,11,56,0,0,0,0,0,0,RT @citizentvkenya: VIDEO: Driver jumps out of moving matatu to avoid alcoblow arrest https://t.co/mZUxeNsA1a #DrunkOnwheels: https://t.co/…
22,2,2016,11,56,0,0,1,0,0,0,RT @KenyanTraffic: 11:30 @ntsa_kenya The dis-order is by design and GOK is aware. We have @ntsa-kenya and traffic police permanently on dut…
22,2,2016,11,44,0,0,1,0,0,0,RT @MyGovKe: List of police officers deployed in traffic (Nairobi) to face vetting | MyGov https://t.co/Ct2HI5Nj39 via @MyGovKe
22,2,2016,11,44,0,0,1,0,0,0,RT @MyGovKe: List of ex-traffic police officers to be vetted (were in traffic between 2012 &amp; 2015) | MyGov https://t.co/p6kenMTbdA via @MyG…
22,2,2016,11,44,0,0,1,0,0,0,RT @MyGovKe: List of traffic police officers to be vetted (traffic officers deployed countrywide) @NPSC_KE @InteriorKE | MyGov https://t.co…
22,2,2016,9,16,0,0,0,0,0,0,RT @Ma3Route: 09:14 @KenyaBusLtd some your buses are really badly driven via @robemecha
22,2,2016,9,1,0,0,0,0,0,0,RT @Ma3RouteCounty: 08:21 Lorry loses control and smashes into an oncoming matatu. All passengers kikilled.  https://t.co/VPetyFFrLL via @k…
22,2,2016,8,59,0,0,1,0,0,0,RT @RiazGilani: @jmueke fix Kaptagat road and loresho ridge road and I will consider a donation. Sounds like I'd  be bribing people to do t…
22,2,2016,8,59,0,0,1,0,0,0,"RT @ClanSewe: Dear Mr President, if Central Kenya leaders can't agree on the route of the dual carriageway, why not use the money on the Ms…"
22,2,2016,8,9,0,0,1,0,0,0,RT @Ma3Route: 07:58 People walk on the road as Kahama Hotel has grabbed our footpath. We need our footpath!  https://t.co/xcD1jToAdp via @M…
22,2,2016,8,9,0,0,1,0,0,0,RT @Ma3Route: 08:00 this driver KBD kileton sacco need refresher class at @AA speeding~more ⇢ https://t.co/gl76R47eDR https://t.co/uNXHU97J…
22,2,2016,8,9,0,0,1,0,0,0,RT @Ma3Route: 08:02 kahama hotel at globe cinema has taken out footpath. via @Nahashonlive
